#Types Before Cut: 11115
#Types After Cut: 9737
#Search Hits: 0
2751	3	4.279	правосудия
2752	3	4.279	привозили
2753	3	4.279	продолжаем
2754	3	4.279	работаю
2755	3	4.279	радоваться
2756	3	4.279	разговаривала
2757	3	4.279	разными
2758	3	4.279	распределили
2759	3	4.279	расширилась
2760	3	4.279	романа
2761	3	4.279	рук
2762	3	4.279	русской
2763	3	4.279	северное
2764	3	4.279	сели
2765	3	4.279	скажет
2766	3	4.279	случайно
2767	3	4.279	смотрит
2768	3	4.279	смотришь
2769	3	4.279	снег
2770	3	4.279	старших
2771	3	4.279	стол
2772	3	4.279	столе
2773	3	4.279	строил
2774	3	4.279	считалось
2775	3	4.279	съездить
2776	3	4.279	тегеран
2777	3	4.279	тело
2778	3	4.279	тихий
2779	3	4.279	тихон
2780	3	4.279	узнала
2781	3	4.279	факультет
2782	3	4.279	хорошую
2783	3	4.279	черные
2784	3	4.279	черт
2785	3	4.279	чувствую
2786	3	4.279	явления
2787	3	4.279	языках
2788	6	4.167	каждого
2789	6	4.167	класса
2790	6	4.167	нашего
2791	6	4.167	сообщение
2792	10	4.056	сказала
2793	16	3.988	особенно
2794	12	3.948	восемь
2795	12	3.948	давно
2796	14	3.940	нашей
2797	13	3.935	всю
2798	7	3.827	вышел
2799	58	3.822	два
2800	20	3.804	свой
2801	51	3.768	ни
2802	19	3.740	слишком
2803	54	3.654	эти
2804	5	3.641	вид
2805	5	3.641	выходные
2806	5	3.641	держать
2807	5	3.641	знать
2808	5	3.641	купили
2809	5	3.641	самую
2810	5	3.641	странно
2811	5	3.641	чему
2812	9	3.528	городе
2813	15	3.527	десять
2814	11	3.446	часто
2815	6	3.280	виду
2816	6	3.280	казахстана
2817	6	3.280	никакой
2818	6	3.280	самолет
2819	4	3.126	видите
2820	4	3.126	выбрать
2821	4	3.126	готовить
2822	4	3.126	дорогие
2823	4	3.126	занимаются
2824	4	3.126	изучать
2825	4	3.126	культуры
2826	4	3.126	людьми
2827	4	3.126	народу
2828	4	3.126	перешли
2829	4	3.126	поля
2830	4	3.126	пятого
2831	4	3.126	район
2832	4	3.126	свободное
2833	4	3.126	южной
2834	7	3.097	пусть
2835	7	3.097	та
2836	13	3.029	видимо
2837	8	3.004	занимается
2838	8	3.004	опыт
2839	8	3.004	особо
2840	12	2.991	знает
2841	18	2.979	итоге
2842	9	2.961	большое
2843	9	2.961	другом
2844	9	2.961	непонятно
2845	9	2.961	следующий
2846	16	2.833	раньше
2847	23	2.805	м
2848	23	2.805	некоторые
2849	5	2.733	интернете
2850	5	2.733	правильно
2851	5	2.733	пятый
2852	1	2.729	-г
2853	1	2.729	-моделирования
2854	1	2.729	-некрасивая
2855	1	2.729	-ну
2856	1	2.729	-понятие
2857	1	2.729	-это
2858	1	2.729	а-мм
2859	1	2.729	а-ха-ха
2860	1	2.729	а-ха-ха-ха-ха
2861	1	2.729	аай
2862	1	2.729	аамм
2863	1	2.729	ааммм
2864	1	2.729	аан
2865	1	2.729	аауу
2866	1	2.729	аббревиатура
2867	1	2.729	аблонских
2868	1	2.729	абонемент
2869	1	2.729	абсолютную
2870	1	2.729	авария
2871	1	2.729	аватарке
2872	1	2.729	автозавода
2873	1	2.729	автозаводе
2874	1	2.729	автозапчастей
2875	1	2.729	автоисправлением
2876	1	2.729	автокатастрофе
2877	1	2.729	автоматизировано
2878	1	2.729	агитаторы
2879	1	2.729	агитировали
2880	1	2.729	агия-пелагии
2881	1	2.729	ад
2882	1	2.729	ада
2883	1	2.729	адама
2884	1	2.729	адамом
2885	1	2.729	адаптировался
2886	1	2.729	адаптированны
2887	1	2.729	адаптируются
2888	1	2.729	адекватную
2889	1	2.729	адовый
2890	1	2.729	азербайджанцы
2891	1	2.729	ай
2892	1	2.729	айн
2893	1	2.729	айпаде
2894	1	2.729	айфон
2895	1	2.729	аккордов
2896	1	2.729	аккорды
2897	1	2.729	аккуратненько
2898	1	2.729	аккуратное
2899	1	2.729	аккуратность
2900	1	2.729	аккуратным
2901	1	2.729	акробат
2902	1	2.729	актер
2903	1	2.729	актером
2904	1	2.729	актерском
2905	1	2.729	актриса
2906	1	2.729	актёрские
2907	1	2.729	акцент
2908	1	2.729	алгебре
2909	1	2.729	александрович
2910	1	2.729	алиэкспресса
2911	1	2.729	алкоголь
2912	1	2.729	аллею
2913	1	2.729	аллюзии
2914	1	2.729	алфавит
2915	1	2.729	альбом
2916	1	2.729	альбома
2917	1	2.729	альбомы
2918	1	2.729	альманах
2919	1	2.729	альмодовара
2920	1	2.729	альпинист
2921	1	2.729	альта
2922	1	2.729	алё
2923	1	2.729	алёна
2924	1	2.729	амели
2925	1	2.729	америки
2926	1	2.729	аминокислот
2927	1	2.729	амм
2928	1	2.729	аммммм
2929	1	2.729	ампутированными
2930	1	2.729	ангара
2931	1	2.729	ангару
2932	1	2.729	английская
2933	1	2.729	английского
2934	1	2.729	английской
2935	1	2.729	англйском
2936	1	2.729	англо-саксонскую
2937	1	2.729	анджелиной
2938	1	2.729	андропов
2939	1	2.729	анекдот
2940	1	2.729	анекдоте
2941	1	2.729	анекдотов
2942	1	2.729	анкетку
2943	1	2.729	анкеты
2944	1	2.729	аномальная
2945	1	2.729	анормальные
2946	1	2.729	антагонист
2947	1	2.729	антикафе
2948	1	2.729	антисептик
2949	1	2.729	антискромность
2950	1	2.729	антифашизм
2951	1	2.729	античности
2952	1	2.729	аня
2953	1	2.729	арендованную
2954	1	2.729	аристовой
2955	1	2.729	аристократом
2956	1	2.729	арк
2957	1	2.729	армани
2958	1	2.729	армяне
2959	1	2.729	арпи
2960	1	2.729	артистичная
2961	1	2.729	артистов
2962	1	2.729	архив
2963	1	2.729	архитектора
2964	1	2.729	архитектору
2965	1	2.729	аспектам
2966	1	2.729	асср
2967	1	2.729	астронавтом
2968	1	2.729	астрофизиком
2969	1	2.729	атата
2970	1	2.729	атмосфере
2971	1	2.729	атмосферу
2972	1	2.729	атмосферы
2973	1	2.729	ать
2974	1	2.729	аукнется
2975	1	2.729	африканские
2976	1	2.729	африки
2977	1	2.729	африку
2978	1	2.729	ахахаха
2979	1	2.729	ахти
2980	1	2.729	ашка
2981	1	2.729	аяяй
2982	1	2.729	бабка
2983	1	2.729	бабу
2984	1	2.729	бабулька
2985	1	2.729	бабулю
2986	1	2.729	бабьих
2987	1	2.729	базовых
2988	1	2.729	балериной
2989	1	2.729	балерину
2990	1	2.729	балет
2991	1	2.729	балла
2992	1	2.729	балласт
2993	1	2.729	баловать
2994	1	2.729	бальзам
2995	1	2.729	банан
2996	1	2.729	банька
2997	1	2.729	баню
2998	1	2.729	баня
2999	1	2.729	барабанов
3000	1	2.729	барабаны
3001	1	2.729	барами
3002	1	2.729	бардовские
3003	1	2.729	баржах
3004	1	2.729	барные
3005	1	2.729	баса
3006	1	2.729	баскских
3007	1	2.729	батон
3008	1	2.729	батю
3009	1	2.729	бац
3010	1	2.729	баш
3011	1	2.729	башкой
3012	1	2.729	бег
3013	1	2.729	бегала
3014	1	2.729	беглою
3015	1	2.729	бедные
3016	1	2.729	бедра
3017	1	2.729	бежали
3018	1	2.729	бежишь
3019	1	2.729	безбожно
3020	1	2.729	бездне
3021	1	2.729	бездомные
3022	1	2.729	бездомными
3023	1	2.729	бекон
3024	1	2.729	беларуси
3025	1	2.729	белая
3026	1	2.729	белой
3027	1	2.729	белоруссию
3028	1	2.729	белоснежка
3029	1	2.729	белуха
3030	1	2.729	белухи
3031	1	2.729	белуху
3032	1	2.729	беляево
3033	1	2.729	берег-то
3034	1	2.729	береговую
3035	1	2.729	берем
3036	1	2.729	беременной
3037	1	2.729	беркли
3038	1	2.729	берёшь
3039	1	2.729	бес
3040	1	2.729	беседу
3041	1	2.729	бесить
3042	1	2.729	бесконечно
3043	1	2.729	беспощадной
3044	1	2.729	бессмертным
3045	1	2.729	бессмысленной
3046	1	2.729	бессознательное
3047	1	2.729	бессона
3048	1	2.729	бесстрашно
3049	1	2.729	бестселлерами
3050	1	2.729	бета
3051	1	2.729	бешбармаке
3052	1	2.729	бжд
3053	1	2.729	библиотека
3054	1	2.729	библиотечный
3055	1	2.729	бил
3056	1	2.729	била
3057	1	2.729	бильярд
3058	1	2.729	бильярдного
3059	1	2.729	бильярдом
3060	1	2.729	биойогурт
3061	1	2.729	биологический
3062	1	2.729	биология
3063	1	2.729	биомакс
3064	1	2.729	бис
3065	1	2.729	битком
3066	1	2.729	бишь
3067	1	2.729	благодарна
3068	1	2.729	благодарности
3069	1	2.729	благодарствие
3070	1	2.729	благое
3071	1	2.729	благополучно
3072	1	2.729	блестящий
3073	1	2.729	бли-ин
3074	1	2.729	ближнем
3075	1	2.729	блины
3076	1	2.729	блогер
3077	1	2.729	блюда
3078	1	2.729	бля
3079	1	2.729	бога
3080	1	2.729	богатым
3081	1	2.729	богиня
3082	1	2.729	бодались
3083	1	2.729	боднули
3084	1	2.729	бодро
3085	1	2.729	бодучие
3086	1	2.729	боках
3087	1	2.729	боком
3088	1	2.729	бол
3089	1	2.729	болгарией
3090	1	2.729	болгарию
3091	1	2.729	более-менее
3092	1	2.729	болеет
3093	1	2.729	болел
3094	1	2.729	болели
3095	1	2.729	болеть
3096	1	2.729	болеют
3097	1	2.729	болтал
3098	1	2.729	болтали
3099	1	2.729	болтать
3100	1	2.729	болтаюсь
3101	1	2.729	болтовня
3102	1	2.729	больная
3103	1	2.729	больничку
3104	1	2.729	больничные
3105	1	2.729	больно
3106	1	2.729	большиство
3107	1	2.729	большую-большую
3108	1	2.729	бомбер
3109	1	2.729	бомбить
3110	1	2.729	бомбовое
3111	1	2.729	бомбёжка
3112	1	2.729	бомжи
3113	1	2.729	бона
3114	1	2.729	бор
3115	1	2.729	бордовое
3116	1	2.729	бормочет
3117	1	2.729	борт
3118	1	2.729	бошки
3119	1	2.729	боязни
3120	1	2.729	боялись
3121	1	2.729	бравада
3122	1	2.729	браво
3123	1	2.729	бразильские
3124	1	2.729	бразильский
3125	1	2.729	бразильским
3126	1	2.729	бразильских
3127	1	2.729	бракованные
3128	1	2.729	брату
3129	1	2.729	братьев
3130	1	2.729	бревис
3131	1	2.729	бреда
3132	1	2.729	бреет
3133	1	2.729	брежнев
3134	1	2.729	бритву
3135	1	2.729	брлм
3136	1	2.729	бросал
3137	1	2.729	бросила
3138	1	2.729	бросили
3139	1	2.729	брюки
3140	1	2.729	брёвен
3141	1	2.729	бсолютно
3142	1	2.729	бугуртов
3143	1	2.729	будьте
3144	1	2.729	будят
3145	1	2.729	букв
3146	1	2.729	буквой
3147	1	2.729	буковски
3148	1	2.729	бульвара
3149	1	2.729	бульон
3150	1	2.729	бульона
3151	1	2.729	бульоне
3152	1	2.729	бульоном
3153	1	2.729	бумажке
3154	1	2.729	бумеранг
3155	1	2.729	бутиков
3156	1	2.729	бутылку
3157	1	2.729	бухал
3158	1	2.729	бухгалтера
3159	1	2.729	бухточки
3160	1	2.729	бушуют
3161	1	2.729	бываете
3162	1	2.729	былаа
3163	1	2.729	бытия
3164	1	2.729	бычки
3165	1	2.729	бьюти
3166	1	2.729	бьянка
3167	1	2.729	бьянку
3168	1	2.729	важней
3169	1	2.729	вазочки
3170	1	2.729	вайн
3171	1	2.729	валенках
3172	1	2.729	валенок
3173	1	2.729	вали
3174	1	2.729	валялось
3175	1	2.729	валяться
3176	1	2.729	ван
3177	1	2.729	ванная
3178	1	2.729	ванной
3179	1	2.729	вансовский
3180	1	2.729	варвара
3181	1	2.729	варенье
3182	1	2.729	варил
3183	1	2.729	варился
3184	1	2.729	варится
3185	1	2.729	варёные
3186	1	2.729	вашей
3187	1	2.729	вашим
3188	1	2.729	вбил
3189	1	2.729	вбок
3190	1	2.729	вбрасывают
3191	1	2.729	ввв
3192	1	2.729	введена
3193	1	2.729	вверху
3194	1	2.729	ввяжется
3195	1	2.729	вдаваться
3196	1	2.729	вдох
3197	1	2.729	вдохновил
3198	1	2.729	вдохновилась
3199	1	2.729	вдохновило
3200	1	2.729	вдохновит
3201	1	2.729	вдохновителем
3202	1	2.729	вдыхать
3203	1	2.729	везли
3204	1	2.729	веко
3205	1	2.729	веленью
3206	1	2.729	великой
3207	1	2.729	великолепная
3208	1	2.729	великолепной
3209	1	2.729	великолепные
3210	1	2.729	величинами
3211	1	2.729	венецию
3212	1	2.729	веник
3213	1	2.729	верблюда
3214	1	2.729	верблюдам
3215	1	2.729	верблюдов
3216	1	2.729	веришь
3217	1	2.729	вернемся
3218	1	2.729	вернусь
3219	1	2.729	вернут
3220	1	2.729	вернётся
3221	1	2.729	верой
3222	1	2.729	вертолете
3223	1	2.729	вертолетной
3224	1	2.729	вертолетную
3225	1	2.729	вертолетом
3226	1	2.729	вертолету
3227	1	2.729	верхушку
3228	1	2.729	веселит
3229	1	2.729	веселые
3230	1	2.729	веселый
3231	1	2.729	веселых
3232	1	2.729	веселье
3233	1	2.729	веселья
3234	1	2.729	весенние
3235	1	2.729	весит
3236	1	2.729	весить
3237	1	2.729	весной-то
3238	1	2.729	весомо
3239	1	2.729	весть
3240	1	2.729	весёлой
3241	1	2.729	ветряк
3242	1	2.729	ветряная
3243	1	2.729	вечерне-ночных
3244	1	2.729	вечность
3245	1	2.729	вещество
3246	1	2.729	вживлены
3247	1	2.729	взаимосвязанно
3248	1	2.729	взгляды
3249	1	2.729	взлетал
3250	1	2.729	взлетали
3251	1	2.729	взлетать
3252	1	2.729	взлетели
3253	1	2.729	взлетной
3254	1	2.729	взрослая
3255	1	2.729	взрослыми
3256	1	2.729	взяли-бы
3257	1	2.729	видами
3258	1	2.729	виделся
3259	1	2.729	виден
3260	1	2.729	виденье
3261	1	2.729	видео-оператором
3262	1	2.729	видеоурокам
3263	1	2.729	видею
3264	1	2.729	видимую
3265	1	2.729	виза
3266	1	2.729	вике
3267	1	2.729	википедии
3268	1	2.729	виктории
3269	1	2.729	винных
3270	1	2.729	вино
3271	1	2.729	висельник
3272	1	2.729	висит
3273	1	2.729	вита
3274	1	2.729	вк
3275	1	2.729	вкалывали
3276	1	2.729	включаем
3277	1	2.729	включала
3278	1	2.729	включающий
3279	1	2.729	включи
3280	1	2.729	включил
3281	1	2.729	вкусах
3282	1	2.729	вкусвилла
3283	1	2.729	вкусным
3284	1	2.729	вкусных
3285	1	2.729	вкусняшка
3286	1	2.729	вкусовых
3287	1	2.729	влево
3288	1	2.729	влезала
3289	1	2.729	вливаться
3290	1	2.729	вложенную
3291	1	2.729	внедрила
3292	1	2.729	внедрить
3293	1	2.729	внедряется
3294	1	2.729	внезапно
3295	1	2.729	внештатным
3296	1	2.729	вникуда
3297	1	2.729	внуков
3298	1	2.729	внучек
3299	1	2.729	внёс
3300	1	2.729	водин
3301	1	2.729	водится
3302	1	2.729	водить
3303	1	2.729	водки
3304	1	2.729	водкой
3305	1	2.729	водой
3306	1	2.729	водоросли
3307	1	2.729	водорослью
3308	1	2.729	военно-обязанный
3309	1	2.729	вожатые
3310	1	2.729	возбуждённый
3311	1	2.729	возвращаешься
3312	1	2.729	возвращались
3313	1	2.729	возвращался
3314	1	2.729	возвращаюсь
3315	1	2.729	возвращаясь
3316	1	2.729	воздухом
3317	1	2.729	возил
3318	1	2.729	возить
3319	1	2.729	возиться
3320	1	2.729	возникали
3321	1	2.729	возрастной
3322	1	2.729	возрастов
3323	1	2.729	возьмем
3324	1	2.729	возьми
3325	1	2.729	возьмёт
3326	1	2.729	войковской-то
3327	1	2.729	вокала
3328	1	2.729	вокалом
3329	1	2.729	волейбол
3330	1	2.729	волейбольную
3331	1	2.729	волки
3332	1	2.729	волнение
3333	1	2.729	волновало
3334	1	2.729	волной
3335	1	2.729	вологодской
3336	1	2.729	волонтёров
3337	1	2.729	волруса
3338	1	2.729	волрусе
3339	1	2.729	волрусом
3340	1	2.729	вольный
3341	1	2.729	вонг
3342	1	2.729	воняли
3343	1	2.729	вооот
3344	1	2.729	воот
3345	1	2.729	вопросики
3346	1	2.729	ворде
3347	1	2.729	воробья
3348	1	2.729	воронеж
3349	1	2.729	восемнадцати
3350	1	2.729	воспаление
3351	1	2.729	воспаления
3352	1	2.729	воспитаем
3353	1	2.729	воспитание
3354	1	2.729	воспитании
3355	1	2.729	воспитателей
3356	1	2.729	воспитать
3357	1	2.729	воспитывает
3358	1	2.729	воспитывается
3359	1	2.729	воспитывала
3360	1	2.729	воспитывалась
3361	1	2.729	воспитываются
3362	1	2.729	восприятием
3363	1	2.729	воспроизводим
3364	1	2.729	восстанавливают
3365	1	2.729	восьмидесятом
3366	1	2.729	восьмидесятых
3367	1	2.729	восьмого
3368	1	2.729	восьмом
3369	1	2.729	восьмому
3370	1	2.729	воткнуты
3371	1	2.729	вперёд
3372	1	2.729	впечатляет
3373	1	2.729	вписках
3374	1	2.729	впихнуть
3375	1	2.729	врагами
3376	1	2.729	врачу
3377	1	2.729	вре
3378	1	2.729	вредничаешь
3379	1	2.729	время-то
3380	1	2.729	вроде-бы
3381	1	2.729	врут
3382	1	2.729	вручали
3383	1	2.729	врывается
3384	1	2.729	всевозможные
3385	1	2.729	всего-всего
3386	1	2.729	всего-то
3387	1	2.729	вселенная
3388	1	2.729	вселенной
3389	1	2.729	вселенную
3390	1	2.729	всея
3391	1	2.729	всмысле
3392	1	2.729	всобгоняет
3393	1	2.729	всплыть
3394	1	2.729	вспоминается
3395	1	2.729	вспоминала
3396	1	2.729	вспомни
3397	1	2.729	вспомню
3398	1	2.729	вспотели
3399	1	2.729	вставала
3400	1	2.729	вставали
3401	1	2.729	встре
3402	1	2.729	встретились
3403	1	2.729	встретиться
3404	1	2.729	встречаемся
3405	1	2.729	встречаешься
3406	1	2.729	встречал
3407	1	2.729	встречала
3408	1	2.729	встречали
3409	1	2.729	вступительные
3410	1	2.729	вступительных
3411	1	2.729	всходило
3412	1	2.729	всякого
3413	1	2.729	всякой
3414	1	2.729	всё-всё-всё
3415	1	2.729	всё-то
3416	1	2.729	второго-пятьдесят
3417	1	2.729	второгодница
3418	1	2.729	вторя
3419	1	2.729	втроем
3420	1	2.729	входишь
3421	1	2.729	входной
3422	1	2.729	входы
3423	1	2.729	вхожу
3424	1	2.729	вщик
3425	1	2.729	въехали
3426	1	2.729	выбежали
3427	1	2.729	выбирает
3428	1	2.729	выбираешь
3429	1	2.729	выбирайте
3430	1	2.729	выбирал
3431	1	2.729	выбирала
3432	1	2.729	выбираю
3433	1	2.729	выбирают
3434	1	2.729	выбрасывает
3435	1	2.729	выбрасывать
3436	1	2.729	выбрасываю
3437	1	2.729	выбросил
3438	1	2.729	вываливают
3439	1	2.729	выверенная
3440	1	2.729	выглядела
3441	1	2.729	выглядело
3442	1	2.729	выглядишь
3443	1	2.729	выглядываю-выглядываю
3444	1	2.729	выглянуло
3445	1	2.729	выгнать
3446	1	2.729	выговор
3447	1	2.729	выгодное
3448	1	2.729	выгодой
3449	1	2.729	выгуливает
3450	1	2.729	выдавала
3451	1	2.729	выдавали
3452	1	2.729	выделяю
3453	1	2.729	выделяются
3454	1	2.729	выдержал
3455	1	2.729	выдерживает
3456	1	2.729	выдерживают
3457	1	2.729	выдох
3458	1	2.729	выдохнувшийся
3459	1	2.729	выезд
3460	1	2.729	выездов
3461	1	2.729	выжал
3462	1	2.729	выживете
3463	1	2.729	вызывать
3464	1	2.729	выигрываешь
3465	1	2.729	выйдя
3466	1	2.729	выкатывали
3467	1	2.729	выкидываю
3468	1	2.729	выкину
3469	1	2.729	выкладывала
3470	1	2.729	выкладывают
3471	1	2.729	выключай
3472	1	2.729	вылавировали
3473	1	2.729	вылаври
3474	1	2.729	вылез
3475	1	2.729	вылезло
3476	1	2.729	вылезти
3477	1	2.729	вылезу
3478	1	2.729	вылил
3479	1	2.729	выложили
3480	1	2.729	выложим
3481	1	2.729	выложу
3482	1	2.729	вымораживает
3483	1	2.729	вынете
3484	1	2.729	вынимать
3485	1	2.729	вынимают
3486	1	2.729	выпадало
3487	1	2.729	выпало
3488	1	2.729	выпивал
3489	1	2.729	выпил
3490	1	2.729	выполняли
3491	1	2.729	выпонили
3492	1	2.729	выпускного
3493	1	2.729	выпускному
3494	1	2.729	выпускные
3495	1	2.729	выражаешь
3496	1	2.729	вырасли
3497	1	2.729	вырастают
3498	1	2.729	вырезом
3499	1	2.729	выросшие
3500	1	2.729	вырубить
3501	1	2.729	выругался
3502	1	2.729	высадит
3503	1	2.729	выслушивал
3504	1	2.729	высокое
3505	1	2.729	высота
3506	1	2.729	выспался
3507	1	2.729	выспаться
3508	1	2.729	выставка
3509	1	2.729	выставки
3510	1	2.729	выставлялись
3511	1	2.729	выстраивается
3512	1	2.729	высчитывай
3513	1	2.729	высшую
3514	1	2.729	высыпаться
3515	1	2.729	высыхала
3516	1	2.729	высыхали
3517	1	2.729	вытащил
3518	1	2.729	вытащили
3519	1	2.729	вытащить
3520	1	2.729	вытек
3521	1	2.729	вытекающими
3522	1	2.729	вытер
3523	1	2.729	вытирать
3524	1	2.729	вытягиваются
3525	1	2.729	вытяжку
3526	1	2.729	выучилась
3527	1	2.729	выучили
3528	1	2.729	выучиться
3529	1	2.729	выходной
3530	1	2.729	выходы
3531	1	2.729	выхожу
3532	1	2.729	вычислила
3533	1	2.729	вычистить
3534	1	2.729	вышке
3535	1	2.729	вёл
3536	1	2.729	гаджетами
3537	1	2.729	гадко
3538	1	2.729	газету
3539	1	2.729	гайморит
3540	1	2.729	галактики
3541	1	2.729	галерей
3542	1	2.729	гали
3543	1	2.729	галлии
3544	1	2.729	гамма
3545	1	2.729	гангстерский
3546	1	2.729	гармоничной
3547	1	2.729	гармошками
3548	1	2.729	гармошкой
3549	1	2.729	гаск
3550	1	2.729	гаском
3551	1	2.729	гастролируете
3552	1	2.729	гвоздями
3553	1	2.729	гель
3554	1	2.729	генеративизм
3555	1	2.729	генератор
3556	1	2.729	гениальные
3557	1	2.729	гениальный
3558	1	2.729	гений
3559	1	2.729	геннадиевна
3560	1	2.729	героем
3561	1	2.729	гешей
3562	1	2.729	гешечка
3563	1	2.729	геши
3564	1	2.729	гидросферу
3565	1	2.729	гимнастикой
3566	1	2.729	гитары
3567	1	2.729	главенствующая
3568	1	2.729	главмосстроя
3569	1	2.729	глагол
3570	1	2.729	глаголов
3571	1	2.729	глаголы
3572	1	2.729	глажу
3573	1	2.729	глины
3574	1	2.729	глубоко-глубоко
3575	1	2.729	глуповат
3576	1	2.729	глупое
3577	1	2.729	глупость
3578	1	2.729	глухарей
3579	1	2.729	глуховато
3580	1	2.729	глянь
3581	1	2.729	гнал
3582	1	2.729	говора
3583	1	2.729	говорите
3584	1	2.729	говоришь-то
3585	1	2.729	говоряя
3586	1	2.729	годика
3587	1	2.729	годится
3588	1	2.729	голов
3589	1	2.729	голодные
3590	1	2.729	голодный
3591	1	2.729	голосовали
3592	1	2.729	голосуете
3593	1	2.729	голым
3594	1	2.729	гончарной
3595	1	2.729	гончарном
3596	1	2.729	гонять
3597	1	2.729	гоняют
3598	1	2.729	гора
3599	1	2.729	горам
3600	1	2.729	горах
3601	1	2.729	горлышко
3602	1	2.729	город-курорт
3603	1	2.729	городка
3604	1	2.729	городок
3605	1	2.729	гортанная
3606	1	2.729	горыныч-то
3607	1	2.729	горыныча
3608	1	2.729	горю
3609	1	2.729	горячие
3610	1	2.729	горячий
3611	1	2.729	горячим
3612	1	2.729	горящими
3613	1	2.729	госпитализации
3614	1	2.729	господа
3615	1	2.729	гостеприимные
3616	1	2.729	гостеприимства
3617	1	2.729	гость
3618	1	2.729	гостям
3619	1	2.729	гостях
3620	1	2.729	готовая
3621	1	2.729	готовите
3622	1	2.729	готовишься
3623	1	2.729	готовый
3624	1	2.729	готовятся
3625	1	2.729	гравитации
3626	1	2.729	гравитацию
3627	1	2.729	градусов
3628	1	2.729	гражданка
3629	1	2.729	грамма
3630	1	2.729	грамматические
3631	1	2.729	грамматическое
3632	1	2.729	грамота
3633	1	2.729	грамоты
3634	1	2.729	грандиозное
3635	1	2.729	граничит
3636	1	2.729	графикам
3637	1	2.729	греет
3638	1	2.729	греется
3639	1	2.729	грел
3640	1	2.729	грела
3641	1	2.729	гренки
3642	1	2.729	грех
3643	1	2.729	грецию
3644	1	2.729	греческий
3645	1	2.729	греческими
3646	1	2.729	грешные
3647	1	2.729	грибов
3648	1	2.729	гриммировала
3649	1	2.729	грит
3650	1	2.729	гритговорит
3651	1	2.729	гриш
3652	1	2.729	гроб
3653	1	2.729	гроздьями
3654	1	2.729	грохот
3655	1	2.729	груба
3656	1	2.729	грубка
3657	1	2.729	грубкой
3658	1	2.729	грудь
3659	1	2.729	грузин
3660	1	2.729	грузовичок
3661	1	2.729	грунт
3662	1	2.729	группировал
3663	1	2.729	грю
3664	1	2.729	грязная
3665	1	2.729	грязный
3666	1	2.729	губки
3667	1	2.729	гуглили
3668	1	2.729	гуглили-гуглили
3669	1	2.729	гуляем
3670	1	2.729	гуляешь
3671	1	2.729	гуляли
3672	1	2.729	гулять
3673	1	2.729	гуляю
3674	1	2.729	гуманитарии
3675	1	2.729	гуманитарному
3676	1	2.729	густые
3677	1	2.729	гуще
3678	1	2.729	гэкнуть
3679	1	2.729	дааа
3680	1	2.729	даааа
3681	1	2.729	давай-давай
3682	1	2.729	давая
3683	1	2.729	даете
3684	1	2.729	дайджест-газета
3685	1	2.729	далеким
3686	1	2.729	далеких
3687	1	2.729	дальняя
3688	1	2.729	дам
3689	1	2.729	дама
3690	1	2.729	дамскую
3691	1	2.729	дамы
3692	1	2.729	дарси
3693	1	2.729	дача
3694	1	2.729	дачке
3695	1	2.729	дачку
3696	1	2.729	дашей
3697	1	2.729	даши
3698	1	2.729	даю
3699	1	2.729	двадцатый
3700	1	2.729	двадцатых
3701	1	2.729	двенадцатого
3702	1	2.729	двенадцатом
3703	1	2.729	дверку
3704	1	2.729	дветысяча
3705	1	2.729	двигался
3706	1	2.729	движущиеся
3707	1	2.729	двойку
3708	1	2.729	двойника
3709	1	2.729	дворце
3710	1	2.729	двоюродная
3711	1	2.729	двоюродного
3712	1	2.729	двоюродный
3713	1	2.729	двумя-то
3714	1	2.729	дебатах
3715	1	2.729	девался
3716	1	2.729	девочка-девочка
3717	1	2.729	девочки-нелегалы
3718	1	2.729	девочкой
3719	1	2.729	девушек
3720	1	2.729	девчачье
3721	1	2.729	девчонками
3722	1	2.729	девчонок
3723	1	2.729	девяностый
3724	1	2.729	девятиэтажный
3725	1	2.729	девятнадцатое
3726	1	2.729	девятого
3727	1	2.729	девять-десять
3728	1	2.729	девять-полдесятого
3729	1	2.729	дегунино
3730	1	2.729	дедом
3731	1	2.729	дедушек
3732	1	2.729	дедушкой
3733	1	2.729	дезинфекция
3734	1	2.729	дезинфицирует
3735	1	2.729	действительность
3736	1	2.729	декабрь
3737	1	2.729	деле-то
3738	1	2.729	делевинь
3739	1	2.729	делили
3740	1	2.729	дельта
3741	1	2.729	дельфины
3742	1	2.729	делятся
3743	1	2.729	дентал-истом
3744	1	2.729	деньги-то
3745	1	2.729	дергается
3746	1	2.729	дерево
3747	1	2.729	деревянные
3748	1	2.729	деревянными
3749	1	2.729	деревянных
3750	1	2.729	держальцы
3751	1	2.729	дестве
3752	1	2.729	десятом
3753	1	2.729	десятый
3754	1	2.729	дете
3755	1	2.729	деткам
3756	1	2.729	детки
3757	1	2.729	детскими
3758	1	2.729	детскому
3759	1	2.729	детств
3760	1	2.729	деть
3761	1	2.729	детям
3762	1	2.729	дешёвая
3763	1	2.729	джаз
3764	1	2.729	джека
3765	1	2.729	джиган
3766	1	2.729	джимом
3767	1	2.729	джипа
3768	1	2.729	джиу-джитсу
3769	1	2.729	джобса
3770	1	2.729	джоли
3771	1	2.729	дз
3772	1	2.729	ди
3773	1	2.729	диалекта
3774	1	2.729	диалектные
3775	1	2.729	дианке
3776	1	2.729	дивана
3777	1	2.729	диванах
